comments,Helpful
product is fine. easy to work with. i hate that there is no internet explorer capabilities using this. i am not an ie fan but some of the sites i must use in my work require me to use ie and there is no way with leopard. a bit disappointing from apple.,0
"i purchased this item for business w 's and 's. this brand was purchased as i also use quick books pro, for payroll and assumed i could import my data.the major complaint i have with this product is that all the w and information had to be input by hand rather that import it from quick books. i think i could have typed out w 's faster.as for the tax capabilities, i cannot comment on that as i have my taxes done.i will not buy turbotax again for completion of w 's and 's unless they get the import working.",0
why would amazon send me x when x came out the same day as x was available at the same price.,0
"i discovered my yr old son making amazing house plans on our paint program. he has also designed t-shirts for a bmx bike company.which would be an appropriate software program to further his design/architectural interests and talents and not too ""over his head"" that it would cause frustration and intimadation. keep in mind he is yrs old with no drafting experience.thank you,mom",0
"although the kids enjoy this game because it has characters that they like, it seems impossible to find all the clues and solve the riddles. both myself and another mom grew very frustrated trying it oursevles. we are both university educated women, so if we can't do it, i don't know how they'd expect a young one to.",0
"sure, it's cute and imaginative and funny but we had some problems with our game. some of the toyz and scenery that was supposed to have come in the play scenes were left out. we couldn't 'talk' to the babyz because our headset was deffective and no matter how many hours we played with them they just wouldn't walk-only stand and giggle.",0
"apple is selling what should have been a free update to iphoto. worse, it confuses iphoto into creating multiple copies of each photo, and has a schizo stacking algorithm.the omissions are glaring.no duplicate finder, no layers, weak cropping and poor output controls.they have, however, jumped on the ""pug-in"" train to up-sell even more ""features"" which ought to come with a program like this.no where near as good as even photoshop elements, and even slower, even on fast hardware.apple should go back to photography school.",0
"apple's suite of online tools is an incredible way to extend your digital hub, and as apple keeps adding features and services, the value keeps going up!if you'd like to see examples of what others are doing with their .mac accounts, check out [the website].check it out, then buy a .mac subscription! you won't be disappointed!",0
"try before you buy is what i say..i have windows me, but wont be upgrading for a long time i think well unless the next upgrade is better than this one.my parents have xp on theirs and it is terrible!come on microsoft, are you really that desperate for more money??",0
"what a great idea! part is a nora roberts romantic suspense. part takes the story in part into the future with a j. d. robb &quot;eve dallas&quot; finale. stars for the setup alone!as far as content goes, there is nothing new or exciting in the nora roberts half, although it is a still a good story. most j. d. robb fans will acknowledge that the last few eve dallas stories have been a little lackluster. we are hoping it is a buildup to new and better things for eve and roarke. stars.this makes my average rating . stars. i had to go with stars overall rather than , because the whole book lacks the tension or edginess that i like in a nr/jdr book.",0
onone essentials for adobe photoshop elementsonone essentials offers some quick shortcuts for improving photos in photoshop elements. it includes useful tutorials to help learn the software quickly.,0
i just bought this map of the usa. the last time i looked the united states of america included alaska and hawaii. well in small print on the box this product is only for the 'continental usa'.besides missing two areas i wanted it is good for mapping out a trip and finding the mileage. i have not tried loading to my gps or palm pilot yet.,0
"i own designcad . it is basically a good design program. their are some bugs that could be fixed, but nothing serious. i purchased designcad hoping for some improvement. i did not put the program on my computer becauseas i read the box it appeared that there where no improvements in the programs capabilities.",0
"i like the new design of the interface. all of the interface has now taken on web site type look and more graphics give it a slicker design. i have not seen this product under high stress loads of programming software and such. however, if it is built on the kernel, it should be pretty stable.god bless",0
"although this os looks very good, it is still no where near the reliability of the mac os x. the new mac os has better multimedia and graphic capabilities. despite what everyone tells you, macintosh computers do not &quot;stink&quot;. they are actually % faster than a pentium processor.",0
"to make this a # , quickverse needs to have more help and instructions. hard for me to work and use it yet---only read and enjoy. merry ann",0
"to those who have purchased this item....is it only for electronic scrapbooks, or can you print out pages for hard copy books?",0
"this product is very awkward to use. it's hard to manipulate images, and you usually don't get what you expect. i would not recommend it.",0
as stated when i bought the card it was for use for my holiday in florida but it arrived after i left for my holiday.i have since lent the garmin sat-nav and card to work friend and he used it in florida and said it worked ok my family and friends are going to florida for christmas&new year and i will try the card for myself.,0
"although this has some fancy bells and whistles, it seems, it does not indicate wheather you can grapht your own voice overs onto all of theses ""professionally edited"" recordings. also in some audio phyle's cases the voice mic use in a quality manner, is the only purpose of this software, as microsoft's own media is of terrible quality. you need a mixer and quality mic recording software, the mixer needs to be user freindly(at least resonably so) and not go through uncessisary complicated steps to be utilize fully, the mixer and vo device are what make all this stuff work for the purpose of art and production of your own, and if sound software doesn't have these capablitiies, it's only an over priced karioke machine, and totally useless in my opinion!",0
"the use of this product according to viewsonic customer service voids your warranty. i used this product, and cleaned the suction cup marks off the screen with the supplied cleaner, and the anti glare/static started coming off. upon contacting customer service, they informed me that any use of any cleaning material on their monitors is not covered under warranty and is considered abuse. they do not recommend using any color calibration device on the monitor as it may cause damage, and is not covered under warranty. however they can not tell you how to color calibrate it with out devices, or clean it without touching your monitor. so if you own a viewsoncic do not use this product!!!",0
as stated when i bought the card it was for use for my holiday in florida but it arrived after i left for my holiday.i have since lent the garmin sat-nav and card to work friend and he used it in florida and said it worked ok my family and friends are going to florida for christmas&new year and i will try the card for myself.,0
"here are my thoughts on nav . for antivurus protection, it is one of or even ""the"" best. if you have an old/slow computer, this may not be the program for you. otherwise, it is a great program. for spyware removal, norton ranks low on the test scores. i run webroot spysweeper for spyware detection and removal. unfortunately, there are a lot of bad folks out there that get their kicks out of messing with our computers. a free or no-name antivirus program just won't give you the protection that nav will. until nav gets better with spyware detection and removal, you will need a second program. if you really do your research, i think you will find that to be the case with all the antivirus programs. my two cents worth is buy nav - and buy spysweeper or spy doctor(i think that is the other program with good test scores). good luck!",0
"i can't really figure out the spaceship on the main island, which means i can't go any further! it's very frustrating. don't buy it if you don't have the logic of spock.",0
"i had an norton antivirus before that for years. since i switched to broadband i decided to get a firewall. the revies for norton firewall were very bad. while reviews for the pc cillin looked better, so i decided to give it a try. the installation is very easy, but... . it's very very slow in initialization. every time i turn on the computer it takes at least minutes or more to come up. at the begining i thought it's the firewall so i disabled it and tried again. no difference still more than minutes. i never experianced anything like that with the norton. it's very anoing. some times i just need to check something quick and it takes forever. so if you turning off your pc every time don't take it. . there it very leatle room for firewall control. but it doen't really meter to me since i don't need to allow any traffic inside.home it helps",0
"the software does everything it's supposed to do, but not easily. it's the only thing out there, though, so at least it's better than nothing.",0
"this is a very useful organizational tool. i found it excellent for managing projects and when keeping notes for my fiction writing. however, you should be aware. . . this program will only run on one computer at a time. when you start the program it automatically searches your local network -- without warning or permission -- to see if any other copy is already running. if it finds one, it will abort with a message telling you to buy another license key. if you use multiple computers around your home or office you could find yourself having to buy this program again and again, at $ a pop.",0
"i really like this game; however, i just ordered it from you about weeks ago and i still never got my game! i was looking foward to playing that game soon! what's going on?",0
i think this is a good program start on iwht spreed sheets and data bases word prosecing i have used an earlyer version and it works good for me so i hope you like it take my word for it its a good wor prosecing program weather its version its just plain good,0
this is a good product. i have publisher and i like to added features and the new templetes. realy worth the money ! microsoft has done it again with really great features and value .,0
"this is for magellan and everyone else who tried finding the spanish teaching program used by the american foreign service.i ran into it on a shelf at, uh, borders books. the title is:barron's mastering spanish, nd edition.isbn: - - - barron's hypes it as as the program used by our foreign service. and there are two flavors: level one and level two. same format in both, cds and a textbook. same price for each level: $ . .(the software here insists i rate the program, but i have no idea what it's worth, so i gave it stars, to satisfy the implacable electrons.)",0
"i find quicken to be good at what it's supposed to do -- track and manage expenses, creating reports to see spending trends, and paying bills. but, i found it was lacking in providing me direction on how to get out of debt. i found this direction, however at www.onepaycheckatatime.com. this web site has interactive that guide you through the process of targeting and paying down debt on a paycheck by paycheck basis. i use it in coordination with quicken to guide me on which bills to pay, when and how much. try it!",0
"choosing a software to use and start in programing should be easy and detailed to understand. many of my friends adviced me to own a microsoft visual basic . learning edition to support my limited knowledge in computer operations. i am a novis user, with vb . learning edition, positively it will be a great help to impart the &quot; what to do &amp; what to start in programing&quot;.may be my dream to be an accounting system analyst will start from here.",0
i found this product to just be ok.i wish for a e=media that i could use to slow down songs that i have not just what is on their program.all in all it is an ok program though.,0
"umax scanners don't work in . , veuscan doesn't work, some epson printers don't work well ( ), quark is still behind the times in .?, importing mail addresses is impossible unless you like to write code, help index is gone - in ten days i average - restarts per day and have had to do one clean install. the interface is cute but i haven't been interested in cute since i was . filemaker . out of the box changes data so do the upgrade before you start to work. i've used macs for years - threw out pcs where i worked but this release needs work along with the community..",0
"i don't own this product, but i have used it to (try to) make my website, and to tell you the truth, it's at best just as easy as using notepad and internet explorer. what you do in this program is type the code, and click on the bottom half to see progress as it happens; there are a few tools like frame maker that simplifies the process, but is also somewhat confusing. the folder management is a nuiscance (it makes its own folder and you have to put all the files into that). if i were you, therefore, i would keep my bucks and spend it on something more useful.",0
a bit pricey for an opeating system ... windows xp pro is excellent ... but i think mr bill is gouging too much dough. one hundred dollar price tag would be a bit more humane ... to have billions is a bit redundand is dishuman ...,0
"give me a break. i can ""work"" with this application about as well as i can fly on a bicycle. when they have a spreadsheet this may be the real deal. until then, positive reviews are really the cheerleading of biased mac evangelicals. that said, the potential with os x is huge if apple can deliver the software with hard-core productivity apps.",0
"the delivery was on time and the quality was as i was expecting, i also downloaded the application and used the included code to activate it.",0
i was not completely satified with this software. it was not made clear that i would have to buy more software to complete my genology search.,0
this software is garbage. one problem after another. the program cd wouldn't load. the capture doesn't word. the editing was ok. the burning doesn't work. help from adobe consisted of use windows movie maker to capture. changed software to ulead no problems.,0
"reviewer: year oldthis game fun in the begining but hard in the end. i bought this game a year ago and still cant figure out how to free a person!! i was extremly dissapointed, i even asked the company people to help me . but they just ignored me !! i wouldn't by this game if you want to find all the players.",0
"i am surprised at the reviews not showing a picture of a program. don't you want to bragg about a pretty program? i want to know-ish it is windows, like xp. i make a lot of purely home programs anyway, so all i need to know is, is it window-ish or dos-ish. i'll be back.thanks-ish. roggie.",0
"iam new customer, i am very interested to have this software entiltled &quot; learn to speak french&quot;. for me to evaluate and/or review this product i would like to ship me a demo cd om my follwing address:tripoli, libyawaha oil company-planning departmentpo.box ali.h.alsudany",0
product did work. several attempts were needed because you were not aware of transfer completion. better directions are needed to complete transfer. not all programs worked on new computer. some had to be reinstalled manually. installation took approx. hours.,0
well sir/madam sorry to let you know that yuh product refuses to work in my computer an i was wondering if you could trouble shoot it or if you would replace it .it says it`s copiny an then when you check the cd there`s nothing on it .so could you please let me know as soon as possible ok . well actually it was woking an there used to be missing parts of the cd when it was copied as if the cd was skipping. thank you for your time,0
"this game is so fun. you learn many lessons on how to rise pets. the babies are so cute!!!! there is just one problem. after two or three weeks, it stops working! mabey this is just my computer, but be careful!",0
this game looks really cool. i thing they could of done a little better on the horses frum what i saw in the pictures frum the game. even so it looks like a bunch of fun. im deffinately gettin' it for the holidays!,0
"i picked up this program from the local store and checked it out a couple times...eventually i bought it, and it is not what i expected. the program claims to have the same feel as a real amp and little delay time. it also claims to be able to record what you play. so i installed it, and noticed instantly that there is a bad delay. i'm running a pretty quick little sony vaio with windows xp so you can't blame the hardware. next, i'm looking for a record feature. it does not exist! the product website disagrees with me, but it is not included in this program. other than these issues, it is a very good quality program, but i personally do not find it to be worth the bucks you'll have to pay for it...",0
"i have over the past used many studio programs and i can not lie and say studio /studio are with out a few problems(just like the operating systems they sat on ) but having used other video software found a lot faster rendering etc (quality does suffer) so what i would say i have had no problems at all producing dvds etc using studio , i have a mhz processor with of ddr ram running at m so what's the problem you guys in the us is it volts your on or what?",0
"catz is kinda doppy. you choose catz from like breedz and love em and feed em and care for em. when they are adults, they can breed and care less about you. you get a certificate of happiness. you play with them for two hours and then they get boring. my catz are terrible. they ran away from. i would rather just return this game.",0
unless you need three weeks of payroll this program will not be much help. the customer service at accpac is very helpful so do not read this as a slam against the product line which sounds very good.,0
i found the cd really helpful especially since i was able tostudy for the gmat exam - for only ...$ and not [much more]$ the[opportunists] here at israel wanted for an equivalent course. (thank you amazon for making it all possible),0
"many may have problems with this product, but many of these problems can be fixed. not being able to import clips from a dvd camera is impossible in premiere . . although you can in imovie and windows movie-maker. then simply open those files in premiere, presto. getting an out-dated software program is plain out dumb and all these bad reviews are worthless unless... . certain features are no longer available in later versions. . the program is simpler, and easier too use.make sure to check the available features before you buy this product. all in all, adobe premiere is good for what it's worth, if you want more.... upgrade",0
"$ every year for something that has a -day upgrade policy? what a joke! quite obviously, apple marketing and i do not earn our monies in the same company.on top of that rip-off, it obviously has bugs, as i have learned to expect from the company that somehow every year manages to churn out half-beaten butter for our macintosh ego-bread. well, don't know about you, i feel that one predator is quite enough in my household for at least two to three years.good luck, and buye buye (not misspelled).",0
"i have been looking forward to the full release of windows xp. i have been running windows xp rc for a couple of months,the install process was very easy and user friendly. xp detected hardware with no problems. i found the desktop to be a nice refreshing change. how ever, i found it a little hard to use at first only because some features that you have become used to, have been located in differant areas of xp. so some searching needed to be done to find some features in xp. one other concern i have is xp's compatability with games &amp; other software. i did load norton antivirus and found that norton did not like xp and did not want to work properly. i am a gamer but have not had the time yet to load some games and try them. i will eventually soon.over all, ounce i got the feel for navigating xp i found windows new os to be a very pleasing xperiance.",0
"i have this game on gameboy and i suggest that you get the computer one, although i do not have it.you know something weird? why do you get in big trouble just because you ruined rose's chandelier? i mean, isn't nancy's friendship with rose more important than a chandelier?charlie is strange but kind of cute. louis is very suspicious and dumb anyway. abby is a mental. don't believe anything she says!! (why is rose friends with abby, anyway???)here's a hint: when you get stuck in the attic because nancy carelessly pulls the string out, find the crowbar in the toolbox up in the attic and pry the trapdoor open.also: abby can't really ""talk"" to ghosts. it's all some kind of tape-recorded light show. don't fall for it!!!well, hope you like this game, because i didn't really.",0
norton installed easily. i sometimes wonder why i buy virus software. the mac is almost never a target. guess i am saving my pc friends.,0
"i have the standard edition, and access is not included. i need access. how do i upgrade from standard to pro to get access, or, better yet, how can i get access and install it? the package lacks consistency, since it doesn't tell me how i can economically do this.",0
"don't waste your money on this one. you'll have to spend hours downloading all new drivers for everything attached to your computer. like your printer, scanner, and everything else.and windows xp doesn't offer anything to make it worth the hassle.",0
"this is good software, but it expires too soon to be useful to a college student. i have two weeks in the semester left, now i have to use notepad and compile in jdk . because the enterprise trial version expired before the semester was over.why can't companies like borland offer free trial versions of their software that will work through the entire semester for college students? a semester is not days long, it's longer. companies could ship the software with textbooks and it would be free advertising. as soon as the student gets a good programming job and can afford the real software, they'll buy it.",0
"i am a college student and i bought office student/teacher a year and a half ago and so i used the trial for office . i found out all that i was missing by not getting the professional version. i got the software for $ (thank goodness for academic pricing) and i feel it's worth it. the only reason i give this software stars is because you can only put it on one computer and if you have multiple computers, you have to buy another copy (the main reason i liked student/teacher versions--you have computers you can install software on) and the price. but, if you find out you need programs like publisher and access, it's worth every penny!",0
"microsoft windows xp is the most user friendly software that i tried. it's new appereance and improved performance are reasons why you should start considering this product. with the additional licence, which besides is cheaper than buying two, you can have xp on more than one computer. imagine that. if your eager to buy it, i would also recommend buying microsft xp plus!, so using your computer becomes an adventure.",0
"onenote came with my new laptop (so i didnt have to put down almost $ on it) i find as college student, it's too much of a hassel to type instead of writing the old fashion way. i used onenote to take notes on a movie for a class and it was a hassel. also there's no way to save. if you want to type your note save money and use word instead.",0
i do not have the software so have not used it. so cannot make a judgement of its capabilities. i have the new microsoft windows xp and i have to know if it is compatable before i order it. looking forward to a reply. herbk from mccall idaho,0
"... history has show that within the first yrs. most small businesses go belly up. buying one of these more expensive small business products only adds to this problem. where is the american dream? is it gone already? wallstreet may surely think so. it feels like october again. it is probably not the best product, but it will serve my needs. i am starting a paintball business and i surely need some worksheets and the like. perhaps i can get this one for free if my entry is good enough. its cheap but honest. has honesty been bought out lately? i hope not. saying goes that cheap stuff ends up being expensive. i hope not or else someone will have to sue these guys and then the joke is on them. oh well, good luck...who said that?daniel",0
the system requirements for the premium version i received says it requires mac os . or greater and the installer does not recognize os .x.,0
i thought that this game was very good. the simultous play brought the game to a new level and the dice makes it so man can take out . very interesting oppents and tourdoment is very challenging. there are also very nice ways to choose teritories.,0
okay it is bad and very poorley done. i got bored after playing it for days. at least its better than the st one and the nd one. he................he(emabbarssed and shamed of buying this game)*sob*why did i get it???? *sob*,0
"this product looks very interesting and i am planning to buy, but in god's name it does not say anything about what one needs to buy additionally to make it multi-use or it is multiuser and if it is multiuser as it says , does it include licenses and how for many users ?do not understand, why the company is keeping the info. in suspense and not clarifying it. i see that the manufacturer is expecting a potential buyer to contact the company to clarify it.this kind of lousy documentation mistakes, can result in delay of purchase by a customer or even loss of sale. not acceptable.",0
for all those who complain about having programs not work under xp can stay with old (...) versions of windows and stil have their old programs- their old programs that shut down randomly and cause the infamous bsod. (...). time to realize the future.,0
upon using this software it has froze my windows os multiple times. walls do not auto-align and in one month's worth of use it has caused fatal errors.granted it's easy to use but for the price lacks the power of other layout software. i only use it because it is a common tool and file layout within my industry.,0
"this game was a little too hard for my tastes. despite the fact that i played at the junior level i managed to get killed shortly after starting out. i also had to restart the game to figure out what my room number was because once i left the room i couldn't find my way back (all the corridors look alike). so far i've fallen down an elevator shaft, gotten caught breaking and entering, been crushed by an elevator, frozen to death and been hit over the head...i've got to ask is this really appropriate for children?",0
the program is not as i had expected it to be.it will be a useful tool hopefully for me to use a a couple of new projects.i did have the opportunity to contact customer service and that experience was great. it is because of my great customer service experience that i have not given up totally on the program.,0
"i've used corel draw and photopaint since version , on both the mac and windows systems. corel has decided that they are after bigger bucks by sliding over to microsoft and abandoning mac users, who i have found to be the creative ones in the art world.stay with version if you are a mac user, and can't afford to move upward to adobe, otherwise using adobe products will make you smile, and you'll also get fewer computer ""freezeups"".",0
"i'm looking for a mapping program that allows me to upload a lot of addresses (say, ) via a comma delimited file (or some other standard format), and then will generate a map w/ stars (or other indicators) for each of the addresses i've entered. essentially, the software version of having a map on the wall w/ pins in it.i've used streetfinder on a pc, but i'd prefer to have a mac-based solution. does route usa fulfill this functionality?",0
"music match box has a nice interface, and is easy to use (to play cds and mp 's), however if you have a problem with burning muscic cds there is no support number ,no forum to discuss problems. you email them and you have to wait hours or more for a responds or no responds at all.",0
"this software better homes and garden suite appears to be the(exceptional) best on the market for the . doller range. the drafting, cad, or technical basics for some featurs have major(restrictions). roof design or pitch for starters. the (pro) version appears to be less restrictive, except for the / ",0
"if you have a good broadband connection, download the iso's and burn your own. that's pretty much all this is. the documentation is minimal at best with quite a bit of advertising, easily replaced by third party books you would be wiser to spend your money on than this.so why did i buy it? because i couldn't get my downloads to work right until after i'd already given up and ordered it. murphy's law of downloads :-d...",0
"well as a writter it is a powerfull wepon but still , there are many other options and less expencie like sophocles try it before buying final draft you may save a couple of dollars.atte.marakz ketofscreenwriter",0
"i personaly like dis product...but if your computer is slow then don't get this item. when you load this up its takes up alot of space so it will slow things down alot. unless u got a fast computer like me, den thats a diff. story. theres options to let system mechanis clean your computer right when you turn it on....don't do this! it will take ur time and slow down your computer. best thing to do when you have this is to clean out your computer your self. . .overall: get this....$ . !! give it a tryaight well dats all i gotta say, pce",0
"i ordered from video professor and had no problems with charges or returns. problem is most of the complaints are those that do not read the fine print. it states you must call within days or you will be charged full price for the lessons. i paid my . and that was all, i told them on the phone i did not want to be enrolled in any monthy program and i called the day the videos arrived and said i was sending one back and keeping the other , they charged what the fine print said, . , that was over years ago.",0
"good gameplay. i was expecting a more you don't know jack-esque style (i love ydkj) but c'est la vie. should be good for when i have my next party. overall very good and challenging. thanks amazon, for a quick and efficient delivery.",0
"it works most of the time. but it did not work good enough for the money. i payed for the program it needs some more work, but i think in the future. they'll fix the problem but until then, all work with it. but i got no hard feelings i'll try again to buy new one in about a year or two it may work better",0
"frankly i'm really sorry i bought this dvd. firstly it had an area code on it which wasn't compatible with my dvd player - bang goes $ . so i decided to bite the bullet and buy one locally,(another $ ), only to find it wasn't the light-hearted entertainment it was advertised as. if you like porn get this movie; it's peppered with porn and really doesn't add anything to the plot. story line was going nowhere and did just that. pretty ordinary really. only plus was an exceptional performance from annette benning.",0
"if you want to watch two lesbian moms with little affection for each other fight over a two dimensional sperm donor their kids discover and can handle poor editing, you'll love this movie.",0
"i received my software with much anticipation after reading the reviews. i needed a &quot;before you get started&quot; version just to help explain the &quot;getting started&quot; section. i all wanted was images, the italian and english translations, and a pronunciation guide. it's taking an in depth study just to learn how to effectively use the software. i am very disappointed.",0
there is no manual included with this upgrade. there is a folded sheet with new product activation info. it is getting harder and harder to get a real manual with software. a pdf file is not a real manual. software gets more expensive yet we no longer get a hard copy manual. it would be nice if software companies at least offered a hard copy manual at an additional price.,0
"i was amazed at the grahics its a very good game. this time itsnot so hard, but its not so easy ether. also this time its notso much the impossibile puzzles. its awesome!",0
"i am a new user to act so do not have any upgrade issues. i wanted a product to manage interactions with clients, and chose act after checking out a number of alternatives. it has easily met my expectations so far, and i still have not explored all of its features.i wanted to comment now as most reviews seem to come from long time users, and i thought a relative new user could offer a fresh perspective. sage- keep up the good work!",0
"i bought this for a th grader in advanced math. to be frank, the software is boring. you can be lectured to in one program or take quizzes in another. there's no interactivity - kids will become tired of this software quickly. the publishers quality control is lax too - one screen showing topics to be quizzed on listed ""additionition"" among its offerings.the grade range says grades - but it has concepts (like addition) suitable for lower grades. kids in those lower grades will find the software even more boring.i had no trouble installing the software and running it under vista, though it takes a really long time to install and uninstall. i'm returning this software - don't make the same mistake i did and skip this product (i bought it in a store on impulse...no reviews to guide me.)",1
"being an enthusiast of the eb, and already owning a softwareversion and an old paper edition, i was very thrilled by thepossibility of having access to the eb on my pda as well. nomore would i be left musing about a strange place nameon a book read in the cafe, or wondering what the currency ofa country might be called... it was a disappointment, then,to find that the ""concise"" in the name of the product is aneuphemism for grossly abbreviated; many articles do little morethan state the obvious about their topic. moreover, one wonderswhy this needs to be the case, as current sd cards have becomecheap and have enough capacity to contain a lot more text. isit the desperate need for claiming ""illustrations""?",1
"have you ever had the urge to edit your photos or be creative with them? have you wanted to get a hold of photoshop but found it too expensive and you weren't sure you would like it or use it?well, photoshop elements . is for you. it encompasses some of the best features from the full version at a fraction of the cost. it has automated features that do the work for you. it has tutorial hints and recipes that walk you through the processes of creativity.i own photoshop . but got this because of the automated photo merge and other automated items. it will get you hooked on photo editing ~ you will love it!!",1
"for the most part mapsend topo is quite accurate and useful in colorado. at first i didn't think it even had snowmass village on it, but if you keep zooming in on the general area, it finally shows up and the data is fairly recent. i uploaded the topo maps to my meridian and drove around. for the most part it placed me in the middle of the right road. on curves it had me in the neighbors house, but that's not bad considering the technology involved. the reason i only gave it three stars is that magellan indicates it has the same information as streets and destinations plus topo data as well. not the case. the former has places of interest for travelers, like hotels, gas stations etc. topo only has topo type pois like mines and tunnels and gulches. i'm planning a road trip, so i wanted the gas station info. but overall it's a good value if you buy it from amazon.",1
"my local public library has this software. it is a cd set. the first cd consists of four &quot;lessons&quot; and i was able to finish one and start the second inside an evening. the speech recognition aspect can be quirky but it is extremely fun! the goal is to make your pronunciation mimic the sample. even my kids enjoyed repeating a short german phrase into the microphone. i think this software would be a difficult initiation into the language for an absolute beginner. but if you already have some grasp of the language the interactivity is a great enhancement to learning. using this software is fun! you must have a microphone plugged into your sound card, but if you don't have one yet, they are relatively cheap (under $ ).",1
as an upgrade this product is a waste. there is hardly any difference from ! don't waste your money. if you are buying for the first time it is ok.,1
"i've been working with the im german now for some time (it's part of the cd set). i had fun and learned at a faster pace with the first cd. the nd cd was quite a jump. i think you have to do a little studying on the outside before 'mastering' this cd. however! i tried out the dictionary cd, and it is horrible!!! i've been studying german long enough now that the speaker isn't even pronouncing the words right. it sounds like someone reading the words for the first time. be careful this cd can throw you off. if someone has a explanation for this let me know!",1
"although this cd doesn't have any real problems, it also doesn't have any real points in its favor either. it has games that teach numbers, animals, etc., but my year old daughter doesn't find them fun enough to play on her own. maybe she's spoiled by some of the really excellent children's software available, but this cd did not elicit much enthusiasm.",1
"it was easy to install but i could not run it until i called the support. i did not have the problems that i read others have had with talking to them. the girl i spoke with was very helpful, and walked me through editing the registry. the program is now running. i have not had too much time to use it, but what i have seen and used so far is great. this is a very easy to use program. they just need to get this error resolved so people don't have to call or visit thier web site to get it fixed.",1
"powerpoint finally has password protection for modifying and opening presentations. another cool feature is that you can play your slide in any view to see how it will play out without having to go into slide show mode. better animation control, built in image compression and enhanced slide show performance(not sure how effective this is yet), multiple design templates in one presentation, it's suppose to have a file recovery tool but have not been able to test this yet, still no autorun cd feature but definately worth the upgrade.",1
"we use microsoft streets and trips along with delorme street atlas usa for storm chasing. street atlas actually has slightly better road detail but the streets and trips mapping shows city names when the other won't. this software also tends to show minor paved roads better. street atlas sometimes shows minor paved roads as unpaved.the gps reciever has always worked well and is our standard hardware.our team of storm chasers needs reliability, especially when there's a tornado on the ground. this is a good system.martin lisiustempest tours storm chasing expeditions",1
endnote x was made typing research paper an enjoyable task. it is user friendly with its keyboard shortcuts and technical support assistance. this was the first time i have used citation software and endnote x made it easy for me to concentrate on the art of writing instead of shuffling through the apa manual to accurately cite a reference. it is definitely a must have for any student!,1
"if you buy this for your pc be aware that it is amost identical to the standard deviants algebra dvd. it is a timely, entertaining and effective program for learning the basics of algebra without the hassles. however it is not complete alone. great as a suppliment, also, this is one of the better standard deviants products.( i liked chemistry, statistics, and all the other math dvd's too)the best algebra resource i have found. worth the money if you need to learn or review algebra.",1
"we have used quickbooks on a pc since the 's. we loved the way inuit made accounting accessible for people without degrees in accounting. quickbooks for mac is terrible in comparison. if you plan to use the payroll features, it is unusable. quickbooks mac payroll redirects you to the internet, where it is handled by paycycle (an independent company). payroll is not integrated at all in the mac (instead import/export operation). on the pc, it is part of the quickbooks application. we could not get job costing to work, and the tax calculations made no sense. we were paying tons of money to paycycle, so fortunately the taxes were filed automatically. we finally reverted back to quickbooks for windows and are much happier with intuit handling our payroll.",1
we tried many programs when starting our web site and this was by far one of the best. it is easy to use and it has everything you need. the drop and drag features are great and it has a built in html editor. i would recommend this one to anyone wanting to get a web site up and running.,1
"there is not much out there in ukrainian language learning software, so this is a good start. it covers basic some basic vocabulary, but only a few travel phrases. it was simple and easy to use. not much depth, but is billed 'beginning level.' i did not care for the 'ditzy' personalities or the gambling motif, but that is all window dressing. almost the same as instant immersion - talk now: russian! --except for the language of course.",1
"well, maybe i was expecting too much but for the $ + price i was expecting much greater coverage of the entire country. not being a prior fodor's guide user i was expecting this guide to be much more like the michelin guides i used when in europe. wrong! the level of detail and coverage outside of just a few of the major metro areas is minimal to nonexistant. this product should be called ""an overview of selected sites in north america"" not worth the money!",1
"i was disappointed in this package. there was no rhyme or reason, no direction, no coaching on where to begin. i was hoping to use it for my teenager and she was completely lost. if you want to learn the mechanics of the language, don't buy this package. if you simply want to memorize a bunch of phrases and words in french, i guess its ok. definitely not what i expected for software in todays interactive environment",1
"our son is and he loves this program. it is an inexpensive way to get your child to learn some basic spanish. there is no english translation, however, so it helps if you know a little spanish.",1
"this program does not support anything but x resolution for ntsc or the corresponding pal resolution. for dv project sources, this is a non-issue. if you've captured footage from your analog camcorder at x and give it to pe as imported media, it assumes that you want your final project to have a distorted picture with wide black margins on the sides, i.e. it assumes your source has 'missing' pixels. if your using pe for the straight and narrow, (dv in/out or dvd out) it's probably fine. if you're looking for a general purpose movie editor that accepts a wide variety of input formats and has the flexibility to create a wide variety of output formats, don't buy pe.",1
great item! i don't know how i would have gotten though northern italy without it! i stayed at some smaller hotels on little streets and it was no problem. the only reason i did not give it a five star is because it included no written instructions.,1
the software is effective and even somewhat entertaining although very basic. i would definitely recommend this package to someone who is just beginning to learn greek as it walks you through the basics very well.,1
"this would be a fantastic upgrade if it weren't for the activation requirement. i work from several locations on three computers (including my mom's -- she has no clue how to use it), and i'd like to install the product on all three computers, including a laptop. activation, of course, prevents this.keep version if you have it. the enhancements for the most part (except for text) won't be missed.i will say that adobe's activation policy is many times better than quark's, and they do have a good customer service team that might cut you some slack. this version is the best ever, but my advice is to just say no to activation.",1
